reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
473cc815-f186-498d-a9f2-a635552fa0c4,roxx gamer,https://play-lh.googleusercontent.com/a/ACg8ocK34Tqe6V8bzL1WgdWDIF45XWDGMneNgcFMTQeUEYKy26c0fg=mo,good game,5,0,120169018,2025-11-05 05:56:56,,,120169018
9548640b-1d55-401f-b417-59d2b62366da,Orkid Qisya,https://play-lh.googleusercontent.com/a-/ALV-UjXrxb7G1GIQudoMz4CHDIR8fjCpIEfv9Y9BHlBKqqBP3ojJceo,"I liked this game cause it's so good , best , and easy to play guyss. So I give 5 stars of this game",5,0,120169018,2025-11-05 05:55:56,,,120169018
91aa0929-60ed-4be1-8c91-fd54d06fcc99,Matthew Burke,https://play-lh.googleusercontent.com/a-/ALV-UjUJKexUu3qf6ZJ3gXeGzWN74gAEG9KoSe1bY4vzRBIA56Zhbjg,I love it,5,0,120169018,2025-11-05 05:55:47,,,120169018
785e4707-7216-4e08-a341-d22b199d55ff,Cool Gonzalez,https://play-lh.googleusercontent.com/a-/ALV-UjV5qLyXhTOaZdZi7rF7gujnfO5vZVCMZXA_WJe7pcdM1BvmQDgb,keeps me entertained Gracias supercell,5,0,120169018,2025-11-05 05:48:18,,,120169018
b1a8bb4f-eed2-4b83-84f2-84183c9a5a70,Hardik Sharma,https://play-lh.googleusercontent.com/a-/ALV-UjU2DmARhy4LzUm1gpkl0CoNqaRV2Vnpdy4-zXcTVxM-MiPv_yHe,unbalanced,3,0,120169018,2025-11-05 05:46:48,,,120169018
0236816d-ead9-4cbd-a124-72db79f1d4d4,kezo,https://play-lh.googleusercontent.com/a-/ALV-UjX4buK4v290w3NEcs6P1kFCu6gMN-8RTnlyFmG4NetZT13VSl0,i love it no lag,5,0,120169018,2025-11-05 05:46:43,,,120169018
4a44604c-7463-4614-b579-6d931ac74b26,Test Dummy,https://play-lh.googleusercontent.com/a-/ALV-UjX-d7xvs5AkTI3OUpIKsn9wKCFx_-fLbIp6dcs6yPJ9fp1h1jg,lvl 15s at 6k is so p2w,1,0,120169018,2025-11-05 05:45:42,,,120169018
b3fb1876-c0af-4596-a782-c31a1d55d241,Adrian B,https://play-lh.googleusercontent.com/a/ACg8ocKOZ7nFGfsTDY2LkbD8b8OEf-XfA1YQymaIOTc2DQm8fsywZg=mo,zero way to recruit players and message board is child like. and too many bots,2,0,120169018,2025-11-05 05:45:28,,,120169018
8f6fc8af-3d72-44fe-b732-b03c8eec5c59,family libres,https://play-lh.googleusercontent.com/a-/ALV-UjWNZiL6T7mJV3sXy3YQOh0PZb0_mosUJ8rNhsob8KY0FvrCb5O5,why does my opponent have a level 10 inferno Dragon way have none Tay me why,1,0,120169018,2025-11-05 05:45:25,,,120169018
3e257a8e-a4a7-4edc-ad54-96626dc39c2a,Trae Sullivan,https://play-lh.googleusercontent.com/a-/ALV-UjWPvLKzIb5433_D_c5HM_aqxBlhnvfOlagsmf6Yjxm29TC9SDI,absolute cinema,5,0,120169018,2025-11-05 05:36:46,,,120169018
954924ea-fe9a-4637-85eb-75b3bc1afbba,Jennifer Davis,https://play-lh.googleusercontent.com/a-/ALV-UjV-gTeHUKJ3bD98yU7YjHrIUg8y9e3uYIYPxTd9sJgn1wUp7nNi,cool,5,0,120169018,2025-11-05 05:31:38,,,120169018
e4768855-54ee-46ab-b44c-09f2ce53d4bc,Kobi McIntosh,https://play-lh.googleusercontent.com/a-/ALV-UjVfHYkxCN8r8nEi5F706RBDZiY62RMDv7EptOc3ILaQqL79oSC0,very annoying. rage bait at ots finest. player verging unfair.,1,0,120169018,2025-11-05 05:31:33,,,120169018
5a188cd8-ffda-4942-9229-924be2feed0a,cred,https://play-lh.googleusercontent.com/a/ACg8ocJrGgtpxioDsVPTQ0r7iIUPuUs3aMX6LI8zvzdMJCaEC7zbMA=mo,ITS SO FFFFFF FUN,5,0,,2025-11-05 05:24:31,,,
6f064099-2ed6-473b-9d6e-bb269d036fbf,Ay,https://play-lh.googleusercontent.com/a-/ALV-UjXXZXGo0o_yMyP1gOSd35Q8eI6B0HK7gYlkXtWFK_25MK5raog,trash,5,0,120169018,2025-11-05 05:20:47,,,120169018
14eaa086-35c6-4cf1-902b-94c4cf9470ac,Yianni Hatz,https://play-lh.googleusercontent.com/a-/ALV-UjUkv6P-5M62e0_0f8wVY68T7Qslck3iapnobu-RmNEWXnPfPvw,its good,5,0,120169018,2025-11-05 05:13:27,,,120169018
d1e0b851-45e9-42b7-b39e-7a293f017c0c,B Kb,https://play-lh.googleusercontent.com/a/ACg8ocKO-A7tRVWgv9FG8E7KghWkSKqFj2juCfyYZwqNntHVlNspqg=mo,BEST GAME IN THE WORLD THANKS CLASH ROYALE,5,0,120169018,2025-11-05 05:13:10,,,120169018
656905de-3661-4259-a452-f73adef097ec,Declan Mager,https://play-lh.googleusercontent.com/a/ACg8ocKw0FiGEf1_702CntKtO90DFecnbEOYN1I9b171yUbTv7vKng=mo,game kinda died out but funish,4,0,120169018,2025-11-05 05:11:38,,,120169018
0db8c766-4fd9-45b8-b143-838707d76d8b,Kaushik shetty (k),https://play-lh.googleusercontent.com/a/ACg8ocLh_KYimvpGWDxB-RrJMhegihlUnN7VyYA5OylDjGNOtcrnOg=mo,worst game in the history i was about to win the match but suddenly got disconnected my network was working properly i am very disappointed with this game,1,0,,2025-11-05 05:11:04,,,
b7fa2e69-395d-4b87-954e-0c6ab825a832,Bby cLAY,https://play-lh.googleusercontent.com/a/ACg8ocJt1ElLVMO7GHuloqkLg9Z1JYdy4ZZgljr9TX8GDATHn7kjWw=mo,good,5,0,120169018,2025-11-05 05:10:56,,,120169018
874bf41d-bbe4-4340-ac0f-b0389cd2fbca,Yousef Abbas,https://play-lh.googleusercontent.com/a/ACg8ocKcjxGVG5MBHvuUyl7isYEp2w6tNaZ_0OaZKdn-zt0tuW5X=mo,I really love this game I made it to seasonal arena 3,5,0,120169018,2025-11-05 05:09:03,,,120169018
984ade74-dd43-4685-86cc-e32cdc732514,Andres,https://play-lh.googleusercontent.com/a-/ALV-UjUsSoLXfjdX5O7Nt3DZR5cdhZzqegra3ASGD7bBYqQJmiVKT3o,I hate everything about it,1,0,,2025-11-05 05:05:24,,,
bf72ed7a-3ab0-44ce-8eac-67e0d5e19e6f,Melissa Miller,https://play-lh.googleusercontent.com/a-/ALV-UjVJgDq5QLXQzq5kdS4Sl7fdzcVqPUtF7mh5XA6Iq1TsPUu2ChE,uhhhhh good,5,0,120169018,2025-11-05 05:03:29,,,120169018
8081e6da-12a5-41ab-a513-f0b1a95bf2b2,Cree Per,https://play-lh.googleusercontent.com/a-/ALV-UjUHJLIseYfPM6o9zOfJ0NIX5zjB3E79V2F85qFGinr23Kw9Las,"Clash Royale more like Trash Royale. This is one of the most rage inducing games ever. It is pay to win and unfair. This also game has a very toxic community and I hate that dumb emote that goes ""He He He Ha!"" It's the worst.",2,0,,2025-11-05 04:59:18,,,
8d89a6ef-3261-4492-a6f7-51320428aaec,Neko Mitchell,https://play-lh.googleusercontent.com/a/ACg8ocIoCCsjKfKll1YgVZ1k1gbQvSs2-poD2M3taMnOJDgvnFInVeg=mo,The game bestI've ever played.,5,0,120169018,2025-11-05 04:56:24,,,120169018
cc3eff15-ccd5-4667-a0e2-d7ccb0703a33,RJ Gonzigarta,https://play-lh.googleusercontent.com/a-/ALV-UjUmyJSLBtqmlI5ZeipUVZiKiYfbwSkzfVf9VIdCcpKjexA4YdXvZA,"so fun and interest ng, all supercell games are so cool,I live that I am able to have the same account on multiple devices",5,0,120169018,2025-11-05 04:55:25,,,120169018
ad3f02ad-c689-486c-8512-c3ce3282da20,Nathan gillis,https://play-lh.googleusercontent.com/a/ACg8ocKrDFqVdh-gjgOr3fzXVe4Z_9NG-osNmQ6n2o_OaEZgnXWKMA=mo,its fun,3,0,,2025-11-05 04:50:01,,,
9e256073-a25f-4999-80de-8daf5f4695b0,Ultralord NF,https://play-lh.googleusercontent.com/a/ACg8ocIcTUJQ5ygPla4u16fRhF8pa4cP5hwhVs200hOt6i-RFbq_yg=mo,PAY TO WIN MK SPAM,1,0,120169018,2025-11-05 04:49:39,,,120169018
ee4eebb7-48a1-4e78-bee1-4d6cfe9fab1d,Sebastian Avelar 2,https://play-lh.googleusercontent.com/a/ACg8ocJohG-ZtLcUq5KRXAxL2n3MdX_t1EvoMgtI2lVr-92259tC3w=mo,mega knight11!!!!!!1!!!!,5,0,,2025-11-05 04:48:07,,,
b55dda07-f3ab-4696-953e-600c96f543ba,Juan Rameriz,https://play-lh.googleusercontent.com/a/ACg8ocIlYe34CfwQam8j_Pt1wzxgAW2x80lGhYN8apr09g43srKsqg=mo,my little brother deleted my account and it doesn't let me redownload it and it keeps saying couldn't download.,1,0,,2025-11-05 04:48:06,,,
9d229075-886c-402e-a8aa-9e04b2f19560,Victor Layug,https://play-lh.googleusercontent.com/a/ACg8ocLmvAvL5iM6NFLvApOLK2xvoFXX-G_0XFP3pChBAEjZdAyBfQ=mo,trash uselss pay to win game,1,0,,2025-11-05 04:40:33,,,
6e8692de-4156-49c4-b6c3-f558038ca41a,Emmitt Razo,https://play-lh.googleusercontent.com/a-/ALV-UjXS0CbcvDzoIYjFKYAzF1GyVtNwQH58rtAzvUUG0Ft0wx5oEMZ3,Good but rage inducing lol,5,0,120169018,2025-11-05 04:36:48,,,120169018
3804fffb-e783-4949-8814-bbf8639af555,James Lindsay,https://play-lh.googleusercontent.com/a/ACg8ocL0GlNSKtfu-QIGhvFSku06AhNk9zD5Rf_glXMeEXMH5XaB3Qc=mo,"It's a good game, but be prepared to face people who use their credit cards for an advantage. I personally take breaks often.",2,0,120169018,2025-11-05 04:23:43,,,120169018
eebd8838-64d4-4cce-bb7c-92219f520cd6,Rich Cardoza,https://play-lh.googleusercontent.com/a/ACg8ocKDT4RsvWzaUpTbPbcyC-lRaEg8WtKi9zS7l_pcL-ukt4PtAA=mo,game is fun for a few days to week. then you hit the typical pay to win and lack of balancing. developers rather throw out new game play and shiny things that make them money then fix the issues plaguing gameplay.,2,0,120169018,2025-11-05 04:14:21,,,120169018
71b48844-0a84-4faf-a937-22a9ff790bed,Amiel Calayo,https://play-lh.googleusercontent.com/a-/ALV-UjWivoR0eks1LeylSXYxIofADtzTxXfTW48YoDgiwOw5TeptM_w,"Great fast pace game. Probably a good game to past the time, especially when you're waiting for your troops to train or for your buildings to be upgraded.",5,1,3.2731.0,2025-11-05 04:05:22,,,3.2731.0
7d90f9e1-db80-4a2d-99eb-a5e6c10dae39,Jarvis Bugallo,https://play-lh.googleusercontent.com/a/ACg8ocIfJ5wuf8WB-HMAL6eFQDHew0XfOfk9KZaWjJIHhda-lE5UkcE=mo,THIS IS WHY WE CLASH,5,0,120169018,2025-11-05 04:02:01,,,120169018
8b971552-be27-4c5b-8d70-ed2ffa3ce6ba,Diyaan Beg,https://play-lh.googleusercontent.com/a/ACg8ocLyxcR9b95zs7IfogpdbQYE94HAptu8mTmIncuTmiOXAfp5mg=mo,"clash royale is a pay to win game, it is not fair for free to play players, you can't even progress, y'all need to fix ur game I'm regretting downloading it, I put weeks into the game just for someone who spent money to win",1,0,120169018,2025-11-05 03:59:14,,,120169018
21425b59-839b-456b-b0eb-1ea4881595e5,Emanuel Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocL_JC92vLhFdEubYh_xakoxuhnNlVj5Q_NS-oV4kbc1ToL6zSqk=mo,trash game always the same broken cards in the meta literally lost 5 and couldn't get a 5 game winning streak on master 1 its rigged its fake its controlled its just out of hand its frustrating I really this hope this game falls forever I hate it and you lost a real one 💯,1,7,110449005,2025-11-05 03:58:47,,,110449005
c97a5c59-d103-488a-a00d-3c2b5f239df7,max,https://play-lh.googleusercontent.com/a-/ALV-UjVRlurQ7nQ2HyuSJois2S9Apzr47Y1EZr0FTYeUUCl_bUbS9Zg,some of the best graphics I've seen in a game on a chrome book,5,0,120169018,2025-11-05 03:57:57,,,120169018
d0241dde-574d-4c23-ae17-12bddb982a0c,Pixel Destroyer,https://play-lh.googleusercontent.com/a-/ALV-UjXQXBXMrrO6QM25cORhXYZl-khiizLVknaQZ9OK2vhAKxOwniF_,"Rampant pay-to-win issue. You can build a great deck, put in effort, and actually enjoy learning the game but none of it matters once you face opponents stacked with over-leveled legendary cards and evolutions way beyond your arena. Every match feels hopeless unless you open your wallet. New players get crushed almost instantly, and the game clearly pushes you toward spending money just to stay competitive. What could have been a fun, strategic experience has turned into a frustrating cash grab.",1,6,120169018,2025-11-05 03:54:33,,,120169018
2d3e2b5d-a440-4f59-9b1b-5380233a5c33,rick harper,https://play-lh.googleusercontent.com/a/ACg8ocLiIBYml1HFritZOh27yPOAqKQGWu514SbWj2ViAmIK3BVZsw=mo,good game 🎮 👏,5,0,120169018,2025-11-05 03:51:07,,,120169018
0b0bd946-09c2-47fa-b5f0-7198071ffd68,Axel anderson 6,https://play-lh.googleusercontent.com/a-/ALV-UjXr0LXqq42Qh3IVmpoPJC6kIPQ71PWXEV-W0QTngYzkroCWDA3oiQ,game ini sangat baik hati saya mendapatkan royal ghost gratis saya mohon agar anda memberi saya 5 Hero Evo secara gratis,5,0,120169018,2025-11-05 03:49:13,,,120169018
e5348e66-89e6-45ff-9eb3-e90d517b5a34,Stephanie W.,https://play-lh.googleusercontent.com/a-/ALV-UjVemIrP9t6zPe_jFDvbKwEwjveDgA4OHf3CC82Kc10sPju4nUE,PLEASE LEAVE MERGE TACTICS FOREVER that mode of playing is awesome I got scared when I didn't see it,5,0,120169018,2025-11-05 03:47:22,,,120169018
9aece451-fb77-45e1-a0fd-a794273b0e01,Derek Chen,https://play-lh.googleusercontent.com/a/ACg8ocImCHN89fglskE80sUcIZS6-s-K3bAKXFaLIKibNTgBUwfZLg=mo,cool,5,0,120169018,2025-11-05 03:43:41,,,120169018
19c05d24-9678-4cd1-b104-1c50f1341be8,amos murtem,https://play-lh.googleusercontent.com/a-/ALV-UjUE9wliiqvLTFZvDwvbMTye9fYzbRS65Mn9VcpDbWlNbIuR8gM,very good,5,0,120169018,2025-11-05 03:42:50,,,120169018
4420cd41-0f59-4b6b-be30-2c1b066020bf,prest,https://play-lh.googleusercontent.com/a/ACg8ocInYwAVjFzFuLIt7SZlN-_ywvQzrajbwB7XtPTrVxUftEKeoA=mo,laggy for pc,2,0,120169018,2025-11-05 03:38:52,,,120169018
502d93bd-3908-46cc-8467-9ac232629063,caden fredde,https://play-lh.googleusercontent.com/a/ACg8ocK1nlXFmyp-dwMlavA-iWWuGrBOjU5qGkzJxYQaOzGaP2HtoQ=mo,takes forever to load other then that its fun,3,0,120169018,2025-11-05 03:28:56,,,120169018
b84e5abd-b85a-474d-ac0f-0ee137aa8af1,DARK SKY11,https://play-lh.googleusercontent.com/a/ACg8ocLTq9c7N9XN8jssiPV9s9twuy1YooKZvamRjY4EuSJWnkkQ4w=mo,long time not play this game. I lost my old acc huhuhu😭😭,5,0,120169018,2025-11-05 03:20:50,,,120169018
7755e75c-0b98-4f69-bb9d-876d0d2690f5,Noah Dye,https://play-lh.googleusercontent.com/a-/ALV-UjU-sPfGX8f8qJEKjjEWrpWFZEwNjT3d0PEDhJPDNbt2U3osDxwV,fun pain love it hate it,5,0,120169018,2025-11-05 03:17:06,,,120169018
fee57130-a24a-4c52-aac8-caccd49800e8,Aaliyah Figueroa,https://play-lh.googleusercontent.com/a-/ALV-UjUzXFBDhb1yiVW6BsEIwhbOHUpXN6QAnSkERhKSAyqtOUK9cno_UQ,Possibly the worst game ever it's become pay to win and so irritating just to get to a god damn arena the main reason why they are still even surviving us because of the famous twitch streamer Jynxi without him or other people playing it they would have been fell off back in 2020 the only way to fix this is to just make the game easier and not so damn difficult to s point people rage quit.,1,0,120169018,2025-11-05 03:13:15,,,120169018
f4bf2ca0-10ae-488e-aacb-f388bd94245d,Theodore Kerans,https://play-lh.googleusercontent.com/a-/ALV-UjVO7gxXertirWZUWzKAXIGxLsa25t78yG-eBC1cv0VT5QYT0fQ,impossible to play because of p2w no life losers,1,0,120169018,2025-11-05 03:12:15,,,120169018
12137783-d3cf-41ac-ae38-f693a7adedb8,Shift,https://play-lh.googleusercontent.com/a-/ALV-UjVQUHHQQLBqdWheOLDRrBk-aip-3dKAShRj6aFizVvqlVa0itk,Saya sangat kecewa dan frustrasi dengan clash royale yang sekarang. Seringkali froce close di match penting yang seharusnya bisa menang dengan mudah tetapi kalah karena force close,2,1,120169018,2025-11-05 03:06:31,,,120169018
cc0fd861-633a-48b5-aa6b-02d9fed27939,Philip,https://play-lh.googleusercontent.com/a-/ALV-UjU2z143Htr88M4P4WwRj1XuPNrcgzeBd63KSBlJmuKTBMvH09GE,I have 15000 trophies in this game it is so fun,5,0,120169018,2025-11-05 02:59:37,,,120169018
baa66ee2-7a43-4b4f-bbc8-5c3172417852,Camden Grange,https://play-lh.googleusercontent.com/a/ACg8ocJg2hSxy53pTjC_1gh4S0lB3N9aUChYLd_a0WDr8zq1mDXRKQ=mo,evo piggies,5,0,120169018,2025-11-05 02:58:12,,,120169018
1f72b62b-b2ab-498e-b39c-33a109a07f7a,Zubin Colaco (REDH4X),https://play-lh.googleusercontent.com/a-/ALV-UjWbgjHZdBvQ8XE5zLj_3Q1JmO9liW5KQ2t6dSTtdaFj77RbMsyO,Meh,3,0,120169018,2025-11-05 02:58:12,,,120169018
0719b618-4aca-46d0-909a-41ce5950a850,Derek Vance,https://play-lh.googleusercontent.com/a-/ALV-UjX5n5is8Zh_FulAAMKMlJSWkDPXH0P5M4RKwZsg3iDkVWfOwjul,Spent my entire life savings on this game. But THIS IS WHY WE CLASH,5,0,120169018,2025-11-05 02:49:21,,,120169018
3dba51ab-c524-428b-881f-bac679c1f9c3,Reagan Skousen,https://play-lh.googleusercontent.com/a/ACg8ocJADyNXScQkBEtQTmASkJ6_PyllOGtqbezDFDoMDrdEjMpeew=mo,this is the worst game ever every game I get hard countered i swear there is someone at supercell pairing me up with people that will beat me. No matter what I do.,1,1,120169018,2025-11-05 02:46:08,,,120169018
dddaac57-cc6c-4e6f-b48f-24c6cbf48166,Temanaia Beal,https://play-lh.googleusercontent.com/a/ACg8ocLPnS51SvoI3450ijiFpSc1wgJ2xFDHSJwDvUfIDm4PZDb3gA=mo,I love this,5,0,120169018,2025-11-05 02:42:50,,,120169018
441c3672-f6f2-4c1a-ba73-214ffca57c01,Acxel Chavez,https://play-lh.googleusercontent.com/a-/ALV-UjVtLRrsxdI1j78XGClCqmPvZOEdEnxoKgYV7oJllrs6qYHHQkUj,can there be some detection where if a player is spamming they get kicked out and the other player wins automatically??,3,0,120169018,2025-11-05 02:29:42,,,120169018
71e22465-b4d3-4938-ba8e-16acf44dba5d,benjamin,https://play-lh.googleusercontent.com/a-/ALV-UjXYpYzyTsDy1OpMgqMzFVIMyfVMA9fltnXmeMDjBihgZDL9zThk,good,5,0,120169018,2025-11-05 02:27:38,,,120169018
b5e88e61-9a7f-4884-8545-a35f02d28228,Max Caudill,https://play-lh.googleusercontent.com/a-/ALV-UjW-JsIrUvq6wwRRZAGWANameumlPFsXCXCxXKk8l4jYfcGFckBZ,"P2W but fun all at once, make sure you have a credit card on stand by though",5,0,120169018,2025-11-05 02:19:40,,,120169018
04350c26-1fd8-4e03-97cd-f76eed543785,SIMON GEM JOUEL ROSALES,https://play-lh.googleusercontent.com/a/ACg8ocIo7K21IgyRGhlLLAqUJmqUiyl5HuSRULr74uAvYuPVTszQcg=mo,really nice,5,0,120169018,2025-11-05 02:18:59,,,120169018
289d1f0b-7ba8-40c0-b20b-a04fcbedc497,Devin,https://play-lh.googleusercontent.com/a/ACg8ocJTZdysOXw0SoSM0AbxNOqUn2brCjmnYZPS0N9eBLrYysS1CQ=mo,its fun,5,0,120169018,2025-11-05 02:17:49,,,120169018
94acdcc6-701d-4614-9ac4-972a691ef123,Nick Jackson,https://play-lh.googleusercontent.com/a/ACg8ocL7pwoW_gWI4u-W_1PJLpLvRfkbUz03Xsee0znAyji3ZXQDfw=mo,Started out fun. The amout of pay to win is a bit ridiculous. The lop sided battles after a few wins is a little suspicious also,1,1,120169018,2025-11-05 02:13:56,,,120169018
7ccb0cfb-8305-4ceb-bbbb-77166baf7238,Parker S,https://play-lh.googleusercontent.com/a/ACg8ocKr5SDWEIIBRv4rUXhZtN2zsvX9SZLBj8C1A2JcDQ4igZvl6A=mo,good game,5,0,120169018,2025-11-05 02:13:14,,,120169018
fae35492-54d4-4fc1-b343-3184fdd06881,Pedro Alvarez Cabral II,https://play-lh.googleusercontent.com/a/ACg8ocI40wdI5jSWQT6LBAfnyeZkDD_x2dfSDxjHr0fEPanrr-S-Dw=mo,very good game,5,0,120169018,2025-11-05 02:10:32,,,120169018
48e98aa4-282f-4e17-b97b-c9d89272e6a3,Owen Angelo,https://play-lh.googleusercontent.com/a/ACg8ocJQa3pSmC7XSQvt_2qK-ld_DAGCaC51x5eTBGPRSisyiS6RTQ=mo,it is very fun and enjoying highly recomend,5,0,,2025-11-05 02:10:03,,,
c93f74c9-310d-485c-a4d9-888b16b5356d,whinolyn jardeleza,https://play-lh.googleusercontent.com/a-/ALV-UjVkiIkI0IJQjC9QwwrdXDpWwru8-9X1WwVJKratiltC4_JDCtZh,It's a really great game (:,5,0,120169018,2025-11-05 02:08:42,,,120169018
ff3c01cb-5468-4dd0-b091-2aa56990ea1c,Jeremiah Piper,https://play-lh.googleusercontent.com/a/ACg8ocKpCjuCsxPR3haFC4V3-GzWitJN22TJY1nJri2Z5Rs4FYI1jA=mo,"I just tried it with my friend Romizok, and he and the tut tought me well!",5,0,120169018,2025-11-05 02:07:22,,,120169018
9869aec0-61dd-4b2d-9b01-f5793d6e77e3,daniel rojas,https://play-lh.googleusercontent.com/a/ACg8ocLCe0_eNiUJY4OCps8k0iXpRs4YsigB4rXzLcp_7RDYzQ0sDg=mo,so fun,5,0,120169018,2025-11-05 02:01:54,,,120169018
7561206e-daef-4aae-a9d0-279868c2ab11,Hayden Beiter,https://play-lh.googleusercontent.com/a/ACg8ocJyypCAJVg5SQ5I6B_TvZuE7byqVIwJuPADJppJGNapDsMe-g=mo,eh,3,0,120169018,2025-11-05 01:59:43,,,120169018
513951ae-d9b6-4ce6-8da9-313a9278d4fd,Joseph,https://play-lh.googleusercontent.com/a/ACg8ocK9L87bCoIdVjrEVun_Hj_rayaVCCe7tpBqgSAs819tfLwo-Q=mo,Love this game but some of it pay to win,5,0,120169018,2025-11-05 01:54:10,,,120169018
e94c026d-9342-4dc8-b445-47c7ccbc920f,Bluenew Yt,https://play-lh.googleusercontent.com/a/ACg8ocJaJL6cdyh0CaYbRbfHW-VryEvZe4Bibjjw_qzgLwyxwh5-eg=mo,Its good,5,0,120169018,2025-11-05 01:47:08,,,120169018
692b2bab-14e2-4f1f-af8e-e50edbde15b0,levi burns,https://play-lh.googleusercontent.com/a-/ALV-UjUIaCdIKAw7lakyDOU-wqoqQRUZZGpXlH-IhaW8oGls3lfVw55x,I'm at seasonal arena 2 which is good for a player who has played for 3 years and to all of the other players who are saying the game is bad ir is to hard well... Just get better broadie boy Johnson 💀,5,3,120169018,2025-11-05 01:43:55,,,120169018
990f5d1d-1582-461d-a73e-feb1cc67ed8d,Landon Donovan,https://play-lh.googleusercontent.com/a-/ALV-UjXjGuhz3hyhcAcPDOL1Q57KFuPyjSIh1FQNALLNeRDRD3qcHFQ,This is so good i had to rate it a 5 star and this game gets a 6/7 baaaaaaaalright.,1,0,,2025-11-05 01:41:12,,,
8662e495-636b-481e-9b9a-a18c9035536b,Nick Mattocks,https://play-lh.googleusercontent.com/a-/ALV-UjWGd6Sxc3m0_iPVvMQcaBYFkFUkFOYHvQQ0w7b6yuU_pqmKP-ElYw,best mobile game I've played in years,5,0,120169018,2025-11-05 01:40:47,,,120169018
d9512a3d-090b-4458-a901-4ad69fd4e42d,Brock La,https://play-lh.googleusercontent.com/a-/ALV-UjVKbf1uriTxMLpb6DY4jBXApodIZ8Bn543kHMvF4YMJnFMAALFq,Great game,5,0,120169018,2025-11-05 01:37:56,,,120169018
